account_id,region,instance_id,timestamp,cpu_avg,cpu_max,network_in_avg,network_out_avg,disk_read_ops_avg,disk_write_ops_avg,disk_read_bytes_avg,disk_write_bytes_avg,status_check_failed_max,memory_used_percent_avg,period_seconds
131471595343,eu-north-1,2025-10-22T00:00:00+00:00,i-09071fcd42e350fa9,0.29542587641514967,1.222778618842436,3726964.076923077,26115.23076923077
131471595343,eu-north-1,2025-10-22T01:00:00+00:00,i-09071fcd42e350fa9,0.487793260551278,14.549999999999999,23046.083333333332,12095.6
131471595343,eu-north-1,2025-10-22T02:00:00+00:00,i-09071fcd42e350fa9,1.6406773953423113,17.142238074602485,1084952.7666666666,46567.45
131471595343,eu-north-1,2025-10-22T03:00:00+00:00,i-09071fcd42e350fa9,0.5140744491636141,10.01117915005089,33833.6,42736.76666666667
131471595343,eu-north-1,2025-10-22T04:00:00+00:00,i-09071fcd42e350fa9,2.144433804227336,19.626962696269626,9178314.566666666,80584.66666666667
131471595343,eu-north-1,2025-10-22T05:00:00+00:00,i-09071fcd42e350fa9,1.2743339552438415,1.4501933591145486,21893.983333333334,29749.933333333334
131471595343,eu-north-1,2025-10-22T06:00:00+00:00,i-09071fcd42e350fa9,1.2740365823502267,1.5169194865810969,21888.85,29777.6
131471595343,eu-north-1,2025-10-22T07:00:00+00:00,i-09071fcd42e350fa9,1.2801288259823493,1.5149749446451464,21780.133333333335,29691.15
131471595343,eu-north-1,2025-10-22T08:00:00+00:00,i-09071fcd42e350fa9,1.2736048327410534,1.4348877951113705,22052.25,29881.516666666666
131471595343,eu-north-1,2025-10-22T09:00:00+00:00,i-09071fcd42e350fa9,1.2772087460952453,1.4666911115185253,21679.45,29631.266666666666
131471595343,eu-north-1,2025-10-22T10:00:00+00:00,i-09071fcd42e350fa9,1.2723935004366245,1.5334611217601466,21796.866666666665,29698.883333333335
131471595343,eu-north-1,2025-10-22T11:00:00+00:00,i-09071fcd42e350fa9,1.4899705253163613,20.42957042957043,2321088.35,51164.3
131471595343,eu-north-1,2025-10-22T12:00:00+00:00,i-09071fcd42e350fa9,0.3438941910943908,0.5667327854916406,25295.983333333334,38409.38333333333
131471595343,eu-north-1,2025-10-22T13:00:00+00:00,i-09071fcd42e350fa9,0.3488894505628644,0.566713892824402,25402.466666666667,38100.833333333336
131471595343,eu-north-1,2025-10-22T14:00:00+00:00,i-09071fcd42e350fa9,0.36041703371983275,0.7416913897129904,28007.716666666667,41926.53333333333
131471595343,eu-north-1,2025-10-22T15:00:00+00:00,i-09071fcd42e350fa9,0.3523587695046302,0.6249687515624219,25776.166666666668,38679.53333333333
